time_start,station_id,station_name,region_id,region_name,Mean_CH4,ffm,tm,p0m,rrr24,nm,um
11/15/2019,88118,Zanjan (Airport),OITZ,Zanjan,1882.703856,1,3.3,841.28,0,2.4,63.6
11/16/2019,88118,Zanjan (Airport),OITZ,Zanjan,1872.358966,4.2,0.4,841.5,0,3.4,66
11/17/2019,88118,Zanjan (Airport),OITZ,Zanjan,1867.848895,1.5,-1.4,842.833,0,3.6,79
11/18/2019,88118,Zanjan (Airport),OITZ,Zanjan,1873.329409,2,-2.9,839.2,3,6.4,88.8
11/19/2019,88118,Zanjan (Airport),OITZ,Zanjan,1868.452653,1.6,-2.2,838.3,6.3,7.75,93.8
11/20/2019,88118,Zanjan (Airport),OITZ,Zanjan,1874.388258,2.5,2.3,837.017,0.01,5.33333,79.2
11/21/2019,88118,Zanjan (Airport),OITZ,Zanjan,1869.956041,1.8,1.9,837.66,0,1.8,71.6
11/22/2019,88118,Zanjan (Airport),OITZ,Zanjan,1880.334266,2.4,2.5,838.7,0,3.4,64.4
11/23/2019,88118,Zanjan (Airport),OITZ,Zanjan,1879.323253,5.8,3,840.88,0,5,68
11/24/2019,88118,Zanjan (Airport),OITZ,Zanjan,1873.482098,2.16667,-0.6,841.217,0,2.66667,74.6667
11/25/2019,88118,Zanjan (Airport),OITZ,Zanjan,1874.19349,4.8,1.1,839.36,0,4.6,66.4
11/26/2019,88118,Zanjan (Airport),OITZ,Zanjan,1884.79667,2.6,4.6,838.6,0,0.8,68.8
11/27/2019,88118,Zanjan (Airport),OITZ,Zanjan,1878.457719,3.8,5.6,837.38,0,5.2,62
11/28/2019,88118,Zanjan (Airport),OITZ,Zanjan,1872.973643,3.2,6.7,837.16,2,7.4,77.8
11/29/2019,88118,Zanjan (Airport),OITZ,Zanjan,1880.879389,4,6.9,837.86,0.2,5,75.2
11/30/2019,88118,Zanjan (Airport),OITZ,Zanjan,1879.08287,3.4,8.1,836.18,0,2.2,59.2
12/1/2019,88118,Zanjan (Airport),OITZ,Zanjan,1879.702776,4,6.9,836.283,0,3.66667,65.8333
12/2/2019,88118,Zanjan (Airport),OITZ,Zanjan,1882.613478,3.6,7.1,834.32,0,6.6,69
12/3/2019,88118,Zanjan (Airport),OITZ,Zanjan,1896.47143,4.4,6.7,834.06,3.8,8,87.4
12/4/2019,88118,Zanjan (Airport),OITZ,Zanjan,1880.682293,1,6,834.833,0,3.83333,76
12/5/2019,88118,Zanjan (Airport),OITZ,Zanjan,1877.225685,4.8,4.2,837.52,0,6.4,71.8
12/6/2019,88118,Zanjan (Airport),OITZ,Zanjan,1886.652534,6,3.4,839.88,0,5.8,71.2
12/7/2019,88118,Zanjan (Airport),OITZ,Zanjan,1877.529084,6.16667,4.7,834.867,0.01,7.33333,81.3333
12/8/2019,88118,Zanjan (Airport),OITZ,Zanjan,1866.582603,4.33333,3,830.183,0,6.5,82.8333
12/9/2019,88118,Zanjan (Airport),OITZ,Zanjan,1872.965748,2.4,2.8,832.98,0,5.8,75.2
12/10/2019,88118,Zanjan (Airport),OITZ,Zanjan,1864.781032,3,0.6,835.6,0,5.8,77
12/11/2019,88118,Zanjan (Airport),OITZ,Zanjan,1866.08315,0.6,1,834.38,2,6.5,82.2
12/12/2019,88118,Zanjan (Airport),OITZ,Zanjan,1864.629179,2.4,0.1,835.12,0,3.6,71.2
12/13/2019,88118,Zanjan (Airport),OITZ,Zanjan,1867.517887,5,2.1,832.68,0.6,7.6,87.6
12/14/2019,88118,Zanjan (Airport),OITZ,Zanjan,1877.504525,3.6,4.5,836.9,0,3.2,75.2
12/15/2019,88118,Zanjan (Airport),OITZ,Zanjan,1878.293616,2.6,4.7,836.64,0,4.2,78.6
12/16/2019,88118,Zanjan (Airport),OITZ,Zanjan,1870.677146,2.2,0.1,838.16,0,4,93
12/17/2019,88118,Zanjan (Airport),OITZ,Zanjan,1884.343131,3.2,2.3,839.84,0.01,6.2,83.6
12/18/2019,88118,Zanjan (Airport),OITZ,Zanjan,1870.752141,1.2,0.7,843.72,0,0.8,72.4
12/19/2019,88118,Zanjan (Airport),OITZ,Zanjan,1862.056641,1.6,0,844.46,0,0,65.4
12/20/2019,88118,Zanjan (Airport),OITZ,Zanjan,1878.935917,1.4,2.3,841.04,0,0.4,59.4
9/21/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1904.439697,5,23.5,840.12,0,0.6,20.8
9/22/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1894.49722,4.6,21.1,841.72,0,0,33.4
9/23/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1860.259402,2.2,17.2,843.42,0,0.2,40.2
9/24/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1834.833502,3.6,19.3,842.84,0,0,19.4
9/25/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1856.474431,2.8,18.6,843.42,0,0,16.8
9/26/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1857.381761,4.6,21.2,843.84,0,1.4,18.4
9/27/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1858.440244,5.2,24.3,843.54,0,0,15.8
9/28/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1895.051443,4.8,21.5,842.22,0,0.6,18.6
9/29/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1891.528604,3,20.6,841.8,0,1,37.6
9/30/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1880.230998,2.2,17.2,842.62,0,0,40.8
10/1/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1888.2642,2.8,17.7,841.82,0,0,30
10/2/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1860.206492,2.4,17.3,845,0,0,22.2
10/3/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1854.418903,1.2,18.5,844,0,0.6,29.2
10/4/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1888.902701,2.4,18,841.82,0,0,28.4
10/5/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1888.993143,1.6,16.8,842.36,0,0.4,50.2
10/6/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1901.833327,4.4,18.8,838.68,0,2.4,27.2
10/7/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1859.423028,3,18,843.24,0,0,24
10/8/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1859.148986,2.6,18,848.44,0,0.6,24.6
10/9/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1858.024649,3,17.3,849.02,0,2.2,25.2
10/10/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1859.424162,1.8,18.2,848.78,0,0.8,34.6
10/11/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1853.797182,3.8,19.4,846.38,0,1.4,27.2
10/12/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1853.797182,2.8,19.3,845,0,3.8,28.6
10/13/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.243185,3.2,13.7,852.26,0,4.6,61.2
10/14/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1868.149079,1.6,11.4,852.76,0,0.8,49.6
10/15/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1862.60947,2,15.5,850.06,0,0.6,40.8
10/16/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1859.843871,1.8,15.5,848.1,0,0.8,35
10/17/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1858.988227,1.8,15.9,848.96,0,1.8,27.4
10/18/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1858.90432,2,16.5,846.48,0,3.4,27.2
10/19/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1858.625904,2,16.4,845.98,0,4.4,28.2
10/20/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.44628,2,13.4,847.26,0.01,6.8,56
10/21/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.089088,1.6,14.7,847.6,2.01,6.6,74
10/22/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1868.501951,3.6,9.7,845.6,9,7.8,91
10/23/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.343677,1.2,12,846.04,0.01,6.6,82
10/24/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.318396,1.4,12.2,846.32,0,7,75.8
10/25/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.986561,1.6,12.6,844.82,0.1,6,70.6
10/26/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.734752,2,12.5,844.5,0.01,6.6,72.6
10/27/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.900076,1.8,13,844.66,0.11,7,82.6
10/28/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.305067,1.2,11,843.4,6,6.8,87.6
10/29/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1882.960251,2.8,10.9,842.28,0,3.6,69
10/30/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1886.563687,3.4,10.3,841.7,0,5,67.6
10/31/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.149919,1,10.3,843.36,0,2.2,70.2
11/1/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1883.471422,3.6,9.9,841.98,2,2.2,59.2
11/2/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1890.795829,5,10.8,841.12,0,1.6,48
11/3/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.118761,2.4,11.1,846.68,0.1,4.8,70.2
11/4/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1870.292739,1.6,7.7,849.4,0,1.4,71.2
11/5/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.684001,2.4,8.8,848.24,0,2.8,55.8
11/6/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.513706,2,10.2,845.98,0,2.2,57
11/7/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1868.292958,2,9.1,846.64,0,0.4,56.4
11/8/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1871.601381,2.2,7.9,848.2,0,0,49.8
11/9/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1867.720625,2.2,7.6,849.34,0,0,42.4
11/10/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1867.205738,2.2,7.3,850.62,0,0,40.8
11/11/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1869.134963,2,9.2,849.72,0,0,39
11/12/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1868.384256,2,7.2,849.06,0,0,44.2
11/13/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1864.457411,2.2,6.6,847.62,0,0.2,44.2
11/14/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1872.00275,2.2,4.9,847.72,0,4.6,47.2
11/15/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1873.542043,2.4,3.9,848.82,0,0.8,62.6
11/16/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.26977,2.4,0.5,849.24,0,3.4,57
11/17/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1865.786193,2.4,0.1,850.38,0,4,67
11/18/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1858.871295,0.75,-3.4,827.256,8,6.6,91.8571
11/19/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1862.3879,1.18182,0.8,825.758,9.5,7.4,95.25
11/20/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1868.073028,1.59091,2.8,825.4,0.3,4.8,81
11/21/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1862.358349,1.54545,0.9,824.463,0,2,68.875
11/22/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.869926,2.13043,2.4,823.487,0,3.6,69.75
11/23/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1868.945058,1.95238,3.6,823.958,0,5.6,71.25
11/24/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1860.778255,1.69565,0.1,823.904,0,3.4,75.875
11/25/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1863.226399,2.66667,0.9,823.508,0,4.4,70.625
11/26/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1870.117101,2.58333,4.9,823.35,0,1.6,69.625
11/27/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1868.59559,2.79167,5.8,823.146,0,4.4,65.625
11/28/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1870.052905,2.3913,6.8,823.058,0.7,7.4,79.375
11/29/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1874.988589,3.30435,7.1,823.183,0,5.2,73.75
11/30/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1876.529683,3.34783,7.9,822.808,0,1,64.125
12/1/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1875.517297,3.13043,7.2,822.821,0,4.2,66.375
12/2/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1869.978108,2.45455,6.8,822.425,3,6.2,68.5
12/3/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1868.874794,1.66667,3.4,822.4,3.5,8,90.875
12/4/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1864.447895,2.625,6.4,822.542,0.1,2.8,73.25
12/5/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1869.440713,2.79167,3.8,823.121,0,6.4,75.875
12/6/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1868.725384,3.85714,3.7,823.592,0,4.8,76.5
12/7/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1869.486064,4.58333,4.3,822.7,1.2,7.6,84.625
12/8/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1869.440713,3.1875,3.8,823.562,8.6,7.4,81.6667
12/9/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1868.456172,3.63636,3.4,827.342,0,5.2,67.2
12/10/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1862.669293,1.92308,1.2,827.246,0,6,78.4
12/11/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1869.34567,1.3,3.1,827.958,2,5,88.2
12/12/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1863.568751,1.92308,1.3,827,0,3.6,71.2
12/13/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1866.689161,3,2.2,826.492,0.4,7.8,85.8
12/14/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1869.911589,4.15385,4.1,828.146,0,2.4,79.4
12/15/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1870.352516,3.30769,4.6,827.554,0,3.2,76
12/16/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1867.160038,2.07692,2.4,828.662,0,3.2,91.4
12/17/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1868.483582,2.53846,3,828.831,0.3,6,76.4
12/18/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1861.82893,1.83333,1.2,830.831,0,0.4,73.2
12/19/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1861.197299,1.61538,1.1,830.615,0,0,66
12/20/2019,99312,Daneshga Zanjan,OITZ,Zanjan,1873.429017,2.53846,4.1,829.269,0,0.4,54.4
12/21/2019,88118,Zanjan (Airport),OITZ,Zanjan,1889.658378,1.8,3.9,840.26,0,0.4,60
12/22/2019,88118,Zanjan (Airport),OITZ,Zanjan,1876.125651,3,5.7,837.8,0,1.6,50.6
12/23/2019,88118,Zanjan (Airport),OITZ,Zanjan,1880.210502,2,5.4,836.2,0,3.2,54.4
12/24/2019,88118,Zanjan (Airport),OITZ,Zanjan,1871.195168,4.4,5.7,836.54,0,1.2,40
12/25/2019,88118,Zanjan (Airport),OITZ,Zanjan,1877.882469,3.4,7.3,835.72,0,1,30.2
12/26/2019,88118,Zanjan (Airport),OITZ,Zanjan,1876.928181,5,5.6,832.14,0,7,64.6
12/27/2019,88118,Zanjan (Airport),OITZ,Zanjan,1867.356116,5,6.4,829.44,0,5.2,56.2
12/28/2019,88118,Zanjan (Airport),OITZ,Zanjan,1874.883461,3.2,3.5,832.2,2,3.4,74.2
12/29/2019,88118,Zanjan (Airport),OITZ,Zanjan,1874.719724,2,3,836.52,0,4.6,67.2
12/30/2019,88118,Zanjan (Airport),OITZ,Zanjan,1897.284054,1.4,1.5,838.02,0,0.6,64
12/31/2019,88118,Zanjan (Airport),OITZ,Zanjan,1865.371394,2,0.8,833.14,3.4,7.5,90.4
1/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1859.353506,1.4,0.1,830.28,0,5.2,84.4
1/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1863.243393,2.6,0,834.6,0.1,3,74
1/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1864.775134,1.8,-1.8,836.58,0.01,6.8,89.8
1/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1860.511374,4.4,0.6,830.5,1.3,7.6,90.8
1/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1858.653845,1.2,-1.1,829.28,7,5.6,80.8
1/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1862.74219,2.6,-2.1,835.82,0,3.6,80.6
1/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1868.452653,3.4,-2.3,838.32,0,0.6,77.8
1/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1866.879575,4,1,832.88,0,1.8,70.6
1/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1862.071655,2.6,1.8,829.96,4,6.4,78.6
1/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1860.918565,0.6,-0.5,831.16,0.01,6,82.4
1/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1861.766666,2,-1.9,832.96,0.01,5.6,84.4
1/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1860.779784,1,-2.6,834.12,0,3.2,77.6
1/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1861.273082,0.4,-2.9,832.18,5,7.8,88.6
1/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.288062,1.6,-3.2,840.52,0,4.2,91
1/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1874.302865,2.2,-4.3,839.78,0,1,88.4
1/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1870.199345,1.6,-4.2,842.4,0,5,91.6
1/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1865.469087,6.8,-2.3,837.88,0.2,7.6,89
1/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1866.253504,6.8,1.5,832.06,0,6.6,86.6
1/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1862.452079,5.4,-0.3,832.94,4.2,8,92.2
1/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1865.307354,0.4,-1.4,837.26,2,8,90.6
1/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1862.598826,1.4,-4.1,834.8,0.01,7.4,90.8
1/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1861.360334,5.2,-1.5,833.6,0.01,7.6,88.2
1/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1859.589511,2.6,-0.9,828.78,3,4,83.4
1/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1860.154393,3.2,-2,831.2,0,7,77.8
1/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1865.367824,3.4,-2.7,837.66,0.91,6.6,80.6
1/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1865.953191,1.2,-5.7,836.78,0,0.4,86.6
1/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1878.451953,1.8,-4.5,838.84,0,0.75,82.8
1/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1863.776397,2,-2.9,837.82,0,3.4,66.4
1/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1860.857568,1.4,-2.5,833.4,0,6.6,80
1/30/2020,88118,Zanjan (Airport),OITZ,Zanjan,1863.534951,2.2,0.5,834.6,0,0.8,65.8
1/31/2020,88118,Zanjan (Airport),OITZ,Zanjan,1863.688643,5.4,1.5,830.92,0,4.4,56.8
2/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1861.936123,4.8,0.2,826.08,3.3,6.8,85.6
2/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1862.957769,2,-5.6,833.08,0.2,4.25,73.2
2/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1862.767402,4.4,-3.7,834.9,0,0.2,56.8
2/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1862.171162,5,0.5,829.32,0,4.4,52
2/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.889015,3.4,2.9,834.14,0,5.6,66
2/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1880.191312,3.4,4.5,836.96,0,0.4,54.8
2/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.274189,4.8,6.8,832.46,0,3,50.8
2/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1874.494104,8.2,8.4,826.12,5,4.6,68.6
2/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1858.946424,7.4,-1.7,828.4,0.01,5,68.2
2/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1859.558068,14,-4.7,829.12,0.01,8,74.4
2/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1862.791538,3.6,-10.8,831.22,3.01,6.4,82
2/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1865.145447,3.4,-11.5,832.8,0,2.8,51.8
2/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1864.981655,5.6,-2.6,836.42,0,6,72
2/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1878.376319,4.4,2.5,838.06,0.8,5.2,70.6
2/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.671916,3.4,-6,841.76,0,6,50.8
2/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1872.623708,7.8,1,838.62,0,7.4,48.2
2/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1878.676247,4.4,-0.9,838.92,5,8,93.6
2/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1869.725878,0,-1.5,843.26,3,7.75,92.2
2/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1868.259707,4.8,0.8,837.66,0.01,6.75,85
2/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1862.354913,5,1.1,829.38,4,7.8,90.6
2/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1876.677809,1.2,5.3,833.98,2,4.2,79.2
2/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1874.833856,3.6,5.7,836.1,0,5,67.6
2/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1880.843163,3,5.5,837.72,0.01,5.4,59.8
2/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1878.342306,4,6.4,834.86,0,7.4,60
2/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.364945,2.8,7,828.68,2.5,8,93.2
2/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1863.213516,7.2,-0.1,832.3,8,7.6,81.6
2/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1870.117155,2.2,0.4,838.68,0,0.2,65.2
2/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.013573,4,3.8,834.26,0,6.4,52
2/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1874.946246,3.2,6.9,831.46,0,3.6,49.8
3/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1878.82188,3.6,7.7,829.06,0,4.8,57.4
3/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1865.11516,2.4,0.3,832.14,10,8,96.4
3/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1868.950794,2.6,0.9,836.92,0,5.2,84.2
3/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1892.95656,1.4,3.2,839.12,0,2.6,72.6
3/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.457572,2,5.2,837.54,0,1.2,53
3/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1832.112191,3.2,8.8,835.58,0,2.6,43.8
3/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1880.079132,6,10,835.42,0,8,47.8
3/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1890.630892,2.2,9.9,838.16,0,5,43.6
3/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1886.765406,4.2,3.2,840.6,0,0,36.2
3/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.255204,2.4,5,838.9,0,1.8,36.4
3/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1876.042197,1.4,8,837.86,0,3.8,48.2
3/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.753038,2.6,8.7,838.28,0,2.8,45.8
3/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1883.449773,3.2,10.8,838,0,6.6,46
3/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1882.602725,5.4,9.3,832.18,0.3,7.2,73.8
3/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1879.854178,1.8,8,832.82,0,5.2,72.8
3/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1874.04101,3.4,8.8,834.28,0,7,68
3/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1886.663149,6.4,12.3,834.7,0,6,62.8
3/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.894024,6.2,8.8,831.56,5,6.6,80.8
3/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1878.19908,4.2,9.1,830.44,8.1,4,65.2
3/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1876.34994,3.8,7.8,831.34,0,4.8,51.6
3/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1866.347661,3.4,5.6,830.64,8,7.4,89.2
3/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1866.370332,8.6,2.5,829.62,3,8,80
3/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.653056,5,3.9,831.7,0.1,6.4,80.2
3/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1876.854031,2.6,4.7,833.48,0,6.8,78.8
3/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1879.35081,5.8,6.2,834.44,0,4,70.4
3/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1880.307761,4.8,7.9,836,0,5.6,59.6
3/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1874.265253,3.4,8.5,836.68,0.01,7,74.6
3/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.276594,4.8,8.7,832.72,5,6,73
3/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1885.244833,3.8,10.1,825.74,3,6,76.2
3/30/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.517297,5.8,6.9,825.62,0,6.6,66.4
3/31/2020,88118,Zanjan (Airport),OITZ,Zanjan,1872.315396,3,6.3,831.4,0,4.8,57.6
4/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1879.583677,4.4,7.8,833.22,3,6.6,77.4
4/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1879.88,4.2,9.6,829.82,12,5.8,63.8
4/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.392808,3.8,8.8,832.74,0,3.8,52.4
4/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1867.009024,3.8,8.8,835.64,3.4,6.6,81.2
4/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.353168,2.6,6.1,839.6,4,3.4,66.4
4/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1884.864288,2.4,10.8,836.88,0,7.8,56
4/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1878.489493,9,8.2,834.62,11,7.2,80
4/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1876.462204,5.6,1.2,839.42,0.1,7.4,78.4
4/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.963457,9.8,3.1,834.74,0.01,7.8,81.6
