date,Mean_CH4,ffm,tm,um
11/22/2022 0:00,1920.350392,3.4,8.6,39.2
11/23/2022 0:00,1919.441068,2.8,10.2,42.4
11/24/2022 0:00,1918.531744,1.4,9.4,48
11/25/2022 0:00,1917.62242,4,9.9,48.6
11/26/2022 0:00,1916.713096,3.2,11.5,57.8
11/27/2022 0:00,1915.803773,4,8.4,64.4
11/28/2022 0:00,1914.894449,1,5.6,63.6
11/29/2022 0:00,1913.985125,1.8,6.9,57.4
11/30/2022 0:00,1913.075801,2.4,8.1,64.2
12/1/2022 0:00,1912.166477,2.4,6.2,84
12/2/2022 0:00,1911.257153,1.4,6.2,89.8
12/3/2022 0:00,1910.347829,2,5.9,81.2
12/4/2022 0:00,1909.438505,1.8,2.5,66.8
12/5/2022 0:00,1908.529181,1.6,0.7,62.8
12/6/2022 0:00,1907.619857,3.2,-0.5,77.4
12/7/2022 0:00,1906.710533,3.4,3.5,77.6
12/8/2022 0:00,1905.801209,2.4,2.2,81.4
12/9/2022 0:00,1904.891885,1,-1.4,89.4
12/10/2022 0:00,1903.982561,1.6,1.3,83.6
12/11/2022 0:00,1903.073237,1.4,1.1,78.6
12/12/2022 0:00,1902.163914,1.8,0.3,76.2
12/13/2022 0:00,1901.25459,5.2,5.7,67.2
12/14/2022 0:00,1900.345266,3.8,7.2,72
12/15/2022 0:00,1899.435942,2.8,6.6,70.8
12/16/2022 0:00,1898.526618,2.6,6.2,72
12/17/2022 0:00,1897.617294,1.4,5.9,72
12/18/2022 0:00,1896.70797,1.6,2.9,67.6
12/19/2022 0:00,1895.798646,2,4.7,58
12/20/2022 0:00,1895.631333,3,3.1,58.4
12/21/2022 0:00,1895.46402,3.4,3.1,63.6
12/22/2022 0:00,1895.296707,3,3.8,58
12/23/2022 0:00,1895.129393,3.4,4.9,54.2
12/24/2022 0:00,1894.96208,5.2,0.4,93.2
12/25/2022 0:00,1894.794767,0.8,1.3,84.2
12/26/2022 0:00,1894.627454,1.6,2.6,84.6
12/27/2022 0:00,1894.460141,1.6,-0.9,81.6
12/28/2022 0:00,1894.292828,2.2,-0.1,70.2
12/29/2022 0:00,1894.125514,1.8,0.8,61.2
12/30/2022 0:00,1893.958201,1.2,0.9,65.2
12/31/2022 0:00,1893.790888,1.8,1.1,66
1/1/2023 0:00,1893.623575,2,-1.3,68.6
1/2/2023 0:00,1893.456262,1.6,-0.5,58
1/3/2023 0:00,1893.288949,1.6,-1.2,57.2
1/4/2023 0:00,1893.121636,4,-1,62.2
1/5/2023 0:00,1892.954322,3.8,1.6,79.2
1/6/2023 0:00,1892.787009,2.6,3,76.8
1/7/2023 0:00,1892.619696,3,0.5,73.4
1/8/2023 0:00,1892.452383,3.8,1,73
1/9/2023 0:00,1892.28507,1.8,1.8,72.4
1/10/2023 0:00,1892.117757,3.2,-4.3,64.6
1/11/2023 0:00,1891.950443,1.8,-5.2,71.8
1/12/2023 0:00,1891.78313,3,-2.9,67.6
1/13/2023 0:00,1891.615817,3.4,-2.4,63
1/14/2023 0:00,1891.448504,3.8,-1.4,55.2
1/15/2023 0:00,1891.281191,3.6,-4,86.4
1/16/2023 0:00,1891.113878,2,-3.3,77.4
1/17/2023 0:00,1890.946565,1.4,-5.3,84.4
1/18/2023 0:00,1890.779251,1,-2.6,79.4
1/19/2023 0:00,1890.611938,1.2,-4.4,88.4
1/20/2023 0:00,1890.444625,2,-3.8,84.6
1/21/2023 0:00,1890.277312,1.6,-4.6,78.8
1/22/2023 0:00,1890.109999,2,-2.8,74.8
1/23/2023 0:00,1889.942686,1.4,-3.3,64.2
1/24/2023 0:00,1889.775372,1.2,-4.2,57.2
1/25/2023 0:00,1889.608059,1.4,-4.6,62.6
1/26/2023 0:00,1889.440746,2,-2.2,74.8
1/27/2023 0:00,1889.273433,3,-1.3,70.6
1/28/2023 0:00,1889.10612,3.8,-4.4,64
1/29/2023 0:00,1888.938807,1.8,-0.5,86.6
1/30/2023 0:00,1888.771493,2.2,2,73.6
1/31/2023 0:00,1888.60418,3,4,87.6
2/1/2023 0:00,1888.436867,3.4,2.4,69.2
2/2/2023 0:00,1888.269554,3,2.6,72.2
2/3/2023 0:00,1888.102241,6.2,-0.6,64.2
2/4/2023 0:00,1887.934928,2.2,-1.9,58.2
2/5/2023 0:00,1887.767615,3.8,-1.9,66.4
2/6/2023 0:00,1887.600301,3.6,3.2,52
2/7/2023 0:00,1887.432988,3.6,4.3,76.2
2/8/2023 0:00,1887.265675,3,1.4,76.8
2/9/2023 0:00,1887.098362,3.6,-0.6,53.4
2/10/2023 0:00,1886.931049,2.2,-4.7,57.4
2/11/2023 0:00,1886.763736,2.6,-5,58.4
2/12/2023 0:00,1886.596422,4,-2.5,86.2
2/13/2023 0:00,1886.429109,4,-3.5,70.2
2/14/2023 0:00,1886.261796,3,-2.9,58.2
2/15/2023 0:00,1886.094483,6.2,-0.5,59.2
2/16/2023 0:00,1885.92717,4.6,-1.5,61.4
2/17/2023 0:00,1885.759857,2.2,-5.2,50.8
2/18/2023 0:00,1885.592544,3.4,-3.2,38.4
2/19/2023 0:00,1885.42523,6.4,1.1,33.6
2/20/2023 0:00,1885.257917,4.6,3.8,44.2
2/21/2023 0:00,1885.090604,6.6,4.5,37
2/22/2023 0:00,1884.923291,7.6,5.7,39
2/23/2023 0:00,1884.755978,3.8,5.6,33.2
2/24/2023 0:00,1884.588665,3,4,51.6
2/25/2023 0:00,1884.421351,2,2.8,57.4
2/26/2023 0:00,1884.254038,3.8,6.3,59
2/27/2023 0:00,1884.086725,2.2,6.4,45
2/28/2023 0:00,1883.919412,2.2,6.6,46
3/1/2023 0:00,1883.628737,3.6,6,42.8
3/2/2023 0:00,1883.338062,4.6,7.8,36.4
3/3/2023 0:00,1883.047387,4.2,8.9,36.6
3/4/2023 0:00,1882.756713,5.6,12.7,39.8
3/5/2023 0:00,1882.466038,7.2,11.6,34.8
3/6/2023 0:00,1882.175363,6.4,15.2,28.4
3/7/2023 0:00,1881.884688,6.2,12,53.6
3/8/2023 0:00,1881.594013,2.6,7.8,63.4
3/9/2023 0:00,1881.303338,3.4,6.1,87
3/10/2023 0:00,1881.012664,3.2,7.8,61.6
3/11/2023 0:00,1880.721989,2.8,6.8,53.4
3/12/2023 0:00,1880.431314,4,9.9,41.6
3/13/2023 0:00,1880.140639,3.2,10.1,61.2
3/14/2023 0:00,1879.849964,2.6,12.3,61.6
3/15/2023 0:00,1879.559289,4,12.7,57.2
3/16/2023 0:00,1879.268615,4.8,8.8,60
3/17/2023 0:00,1878.97794,2.8,7.9,74.8
3/18/2023 0:00,1878.687265,2.4,8.6,54.6
3/19/2023 0:00,1878.39659,3.8,9.6,44.2
3/20/2023 0:00,1878.105915,2.4,9.6,69.6
